Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL JPY,Return %,Commission JPY,Favorable excursion JPY,Favorable excursion %,Adverse excursion JPY,Adverse excursion %,Cumulative PnL JPY,Cumulative PnL %,Duration (bars)
1012,Entry short,2026-06-30 20:52,M1 scalp down,4011.24,2,8022.48,952.14,0.07,0,1114.06,0.09,-25.91,0.00,28704.85,2.87,4
1013,Exit long,2026-07-01 18:18,SL,4065.96,1,4070.19,-687.45,-0.10,0,91.01,0.01,-687.45,-0.10,28017.4,2.80,23
1013,Entry long,2026-07-01 17:55,M1 scalp up,4070.19,1,4070.19,-687.45,-0.10,0,91.01,0.01,-687.45,-0.10,28017.4,2.80,23
1014,Exit long,2026-07-01 19:44,SL,4053.59,1,4057.65,-659.82,-0.10,0,84.51,0.01,-659.82,-0.10,27357.58,2.74,11
1014,Entry long,2026-07-01 19:33,M1 scalp up,4057.65,1,4057.65,-659.82,-0.10,0,84.51,0.01,-659.82,-0.10,27357.58,2.74,11
1015,Exit long,2026-07-01 19:50,SL,4049.01,1,4052.77,-611.07,-0.09,0,65.01,0.01,-611.07,-0.09,26746.51,2.67,1
1015,Entry long,2026-07-01 19:49,M1 scalp up,4052.77,1,4052.77,-611.07,-0.09,0,65.01,0.01,-611.07,-0.09,26746.51,2.67,1
1016,Exit long,2026-07-01 20:46,SL,4032.17,1,4036.28,-667.95,-0.10,0,22.75,0.00,-667.95,-0.10,26078.56,2.61,11
1016,Entry long,2026-07-01 20:35,M1 scalp up,4036.28,1,4036.28,-667.95,-0.10,0,22.75,0.00,-667.95,-0.10,26078.56,2.61,11
1017,Exit long,2026-07-01 20:52,TSL,4032.79,1,4032.35,71.51,0.01,0,552.56,0.08,-24.38,0.00,26150.07,2.62,3
1017,Entry long,2026-07-01 20:49,M1 scalp up,4032.35,1,4032.35,71.51,0.01,0,552.56,0.08,-24.38,0.00,26150.07,2.62,3
1018,Exit long,2026-07-01 22:03,TSL,4037.35,1,4032.27,825.85,0.13,0,988.42,0.15,-380.29,-0.06,26975.92,2.70,8
1018,Entry long,2026-07-01 20:55,M1 scalp up,4032.27,1,4032.27,825.85,0.13,0,988.42,0.15,-380.29,-0.06,26975.92,2.70,8
1019,Exit long,2026-07-02 20:21,TSL,4123.46,1,4119.6,627.52,0.09,0,816.1,0.12,-78.03,-0.01,27603.44,2.76,3
1019,Entry long,2026-07-02 20:18,M1 scalp up,4119.6,1,4119.6,627.52,0.09,0,816.1,0.12,-78.03,-0.01,27603.44,2.76,3
1020,Exit long,2026-07-02 20:47,SL,4119.71,1,4123.11,-552.73,-0.08,0,87.79,0.01,-552.73,-0.08,27050.7,2.71,12
1020,Entry long,2026-07-02 20:35,M1 scalp up,4123.11,1,4123.11,-552.73,-0.08,0,87.79,0.01,-552.73,-0.08,27050.7,2.71,12
1021,Exit long,2026-07-02 20:58,TSL,4123.16,1,4119.69,564.11,0.08,0,726.68,0.11,-71.53,-0.01,27614.82,2.76,5
1021,Entry long,2026-07-02 20:53,M1 scalp up,4119.69,1,4119.69,564.11,0.08,0,726.68,0.11,-71.53,-0.01,27614.82,2.76,5
1022,Exit long,2026-07-03 14:48,TSL,4166.96,1,4163.9,492.95,0.07,0,660.49,0.10,-46.72,-0.01,28107.77,2.81,3
1022,Entry long,2026-07-03 14:45,M1 scalp up,4163.9,1,4163.9,492.95,0.07,0,660.49,0.10,-46.72,-0.01,28107.77,2.81,3
1023,Exit long,2026-07-03 15:30,SL,4166.81,1,4170.87,-654.05,-0.10,0,178.82,0.03,-654.05,-0.10,27453.72,2.75,11
1023,Entry long,2026-07-03 15:19,M1 scalp up,4170.87,1,4170.87,-654.05,-0.10,0,178.82,0.03,-654.05,-0.10,27453.72,2.75,11
1024,Exit long,2026-07-03 16:35,TSL,4168.77,1,4166.37,386.63,0.06,0,631.5,0.09,-594.44,-0.09,27840.35,2.78,63
1024,Entry long,2026-07-03 15:32,M1 scalp up,4166.37,1,4166.37,386.63,0.06,0,631.5,0.09,-594.44,-0.09,27840.35,2.78,63
1025,Exit long,2026-07-06 16:33,TSL,4147.31,1,4144.79,406.54,0.06,0,588.84,0.09,-725.96,-0.11,28246.89,2.82,31
1025,Entry long,2026-07-06 16:02,M1 scalp up,4144.79,1,4144.79,406.54,0.06,0,588.84,0.09,-725.96,-0.11,28246.89,2.82,31
1026,Exit long,2026-07-06 17:25,TSL,4157.18,1,4153.12,654.98,0.10,0,888.9,0.13,-480.75,-0.07,28901.87,2.89,14
1026,Entry long,2026-07-06 17:11,M1 scalp up,4153.12,1,4153.12,654.98,0.10,0,888.9,0.13,-480.75,-0.07,28901.87,2.89,14
1027,Exit long,2026-07-06 17:52,TSL,4160.23,1,4156.59,587.22,0.09,0,748.55,0.11,-56.46,-0.01,29489.09,2.95,7
1027,Entry long,2026-07-06 17:45,M1 scalp up,4156.59,1,4156.59,587.22,0.09,0,748.55,0.11,-56.46,-0.01,29489.09,2.95,7
1028,Exit long,2026-07-06 19:50,TSL,4163.04,1,4160.6,393.63,0.06,0,554.96,0.08,-130.67,-0.02,29882.73,2.99,14
1028,Entry long,2026-07-06 19:36,M1 scalp up,4160.6,1,4160.6,393.63,0.06,0,554.96,0.08,-130.67,-0.02,29882.73,2.99,14
1029,Exit long,2026-07-06 20:39,TSL,4163.67,1,4161.64,327.49,0.05,0,488.81,0.07,-151.65,-0.02,30210.22,3.02,41
1029,Entry long,2026-07-06 19:58,M1 scalp up,4161.64,1,4161.64,327.49,0.05,0,488.81,0.07,-151.65,-0.02,30210.22,3.02,41
1030,Exit long,2026-07-07 16:53,TSL,4145.69,1,4143.49,356.56,0.05,0,518.63,0.08,-403.56,-0.06,30566.77,3.06,19
1030,Entry long,2026-07-07 16:34,M1 scalp up,4143.49,1,4143.49,356.56,0.05,0,518.63,0.08,-403.56,-0.06,30566.77,3.06,19
1031,Exit long,2026-07-07 17:32,TSL,4147.21,1,4144.16,494.32,0.07,0,656.39,0.10,-575.36,-0.09,31061.09,3.11,21
1031,Entry long,2026-07-07 17:11,M1 scalp up,4144.16,1,4144.16,494.32,0.07,0,656.39,0.10,-575.36,-0.09,31061.09,3.11,21
1032,Exit long,2026-07-07 18:02,SL,4141.61,1,4145.33,-602.91,-0.09,0,16.21,0.00,-602.91,-0.09,30458.19,3.05,12
1032,Entry long,2026-07-07 17:50,M1 scalp up,4145.33,1,4145.33,-602.91,-0.09,0,16.21,0.00,-602.91,-0.09,30458.19,3.05,12
1033,Exit short,2026-07-07 20:38,TSL,4105.23,1,4110.64,876.81,0.13,0,1038.88,0.16,-50.24,-0.01,31334.99,3.13,8
1033,Entry short,2026-07-07 20:30,M1 scalp down,4110.64,1,4110.64,876.81,0.13,0,1038.88,0.16,-50.24,-0.01,31334.99,3.13,8
1034,Exit short,2026-07-07 22:01,TSL,4095.07,1,4106.25,1812.02,0.27,0,2095.66,0.31,0,0.00,33147.02,3.31,3
1034,Entry short,2026-07-07 20:58,M1 scalp down,4106.25,1,4106.25,1812.02,0.27,0,2095.66,0.31,0,0.00,33147.02,3.31,3
1035,Exit short,2026-07-08 20:37,TSL,4072.28,1,4076.62,703.41,0.11,0,865.49,0.13,-278.77,-0.04,33850.43,3.39,7
1035,Entry short,2026-07-08 20:30,M1 scalp down,4076.62,1,4076.62,703.41,0.11,0,865.49,0.13,-278.77,-0.04,33850.43,3.39,7
1036,Exit short,2026-07-08 22:04,TSL,4074.28,1,4076.8,409.69,0.06,0,572.27,0.09,-444.09,-0.07,34260.13,3.43,13
1036,Entry short,2026-07-08 20:51,M1 scalp down,4076.8,1,4076.8,409.69,0.06,0,572.27,0.09,-444.09,-0.07,34260.13,3.43,13
1037,Exit long,2026-07-09 16:12,TSL,4129.7,1,4126.81,469.85,0.07,0,632.42,0.09,-178.83,-0.03,34729.97,3.47,12
1037,Entry long,2026-07-09 16:00,M1 scalp up,4126.81,1,4126.81,469.85,0.07,0,632.42,0.09,-178.83,-0.03,34729.97,3.47,12
1038,Exit long,2026-07-09 16:33,TSL,4137.02,1,4129.12,1284.36,0.19,0,1453.44,0.22,-52.02,-0.01,36014.33,3.60,9
1038,Entry long,2026-07-09 16:24,M1 scalp up,4129.12,1,4129.12,1284.36,0.19,0,1453.44,0.22,-52.02,-0.01,36014.33,3.60,9
1039,Exit long,2026-07-09 17:00,SL,4127.88,1,4132.24,-708.84,-0.11,0,217.85,0.03,-708.84,-0.11,35305.5,3.53,12
1039,Entry long,2026-07-09 16:48,M1 scalp up,4132.24,1,4132.24,-708.84,-0.11,0,217.85,0.03,-708.84,-0.11,35305.5,3.53,12
1040,Exit long,2026-07-09 17:31,TSL,4132.35,1,4126.28,986.84,0.15,0,1259.97,0.19,-199.97,-0.03,36292.34,3.63,20
1040,Entry long,2026-07-09 17:11,M1 scalp up,4126.28,1,4126.28,986.84,0.15,0,1259.97,0.19,-199.97,-0.03,36292.34,3.63,20
1041,Exit long,2026-07-09 19:52,TSL,4122.55,1,4120.3,365.8,0.05,0,528.38,0.08,-224.36,-0.03,36658.14,3.67,10
1041,Entry long,2026-07-09 19:42,M1 scalp up,4120.3,1,4120.3,365.8,0.05,0,528.38,0.08,-224.36,-0.03,36658.14,3.67,10
1042,Exit long,2026-07-09 20:37,TSL,4124.66,1,4121.54,507.24,0.08,0,669.82,0.10,-160.95,-0.02,37165.38,3.72,34
1042,Entry long,2026-07-09 20:03,M1 scalp up,4121.54,1,4121.54,507.24,0.08,0,669.82,0.10,-160.95,-0.02,37165.38,3.72,34
1043,Exit long,2026-07-09 22:01,TSL,4124.31,2,8245.92,438.34,0.03,0,685.11,0.05,-19.51,0.00,37603.71,3.76,14
1043,Entry long,2026-07-09 20:47,M1 scalp up,4122.96,2,8245.92,438.34,0.03,0,685.11,0.05,-19.51,0.00,37603.71,3.76,14
1044,Exit long,2026-07-10 16:48,SL,4107.84,1,4112.26,-717.58,-0.11,0,232.16,0.03,-717.58,-0.11,36886.14,3.69,8
1044,Entry long,2026-07-10 16:40,M1 scalp up,4112.26,1,4112.26,-717.58,-0.11,0,232.16,0.03,-717.58,-0.11,36886.14,3.69,8
1045,Exit short,2026-07-10 18:02,TSL,4101.03,1,4105.2,676.99,0.10,0,839.34,0.13,-275.99,-0.04,37563.13,3.76,50
1045,Entry short,2026-07-10 17:12,M1 scalp down,4105.2,1,4105.2,676.99,0.10,0,839.34,0.13,-275.99,-0.04,37563.13,3.76,50
1046,Exit short,2026-07-10 19:54,SL,4105.63,1,4102.76,-465.94,-0.07,0,139.62,0.02,-465.94,-0.07,37097.19,3.71,15
1046,Entry short,2026-07-10 19:39,M1 scalp down,4102.76,1,4102.76,-465.94,-0.07,0,139.62,0.02,-465.94,-0.07,37097.19,3.71,15
1047,Exit long,2026-07-10 20:54,TSL,4119.04,1,4110.98,1308.52,0.20,0,1493.6,0.22,-110.4,-0.02,38405.71,3.84,37
1047,Entry long,2026-07-10 20:17,M1 scalp up,4110.98,1,4110.98,1308.52,0.20,0,1493.6,0.22,-110.4,-0.02,38405.71,3.84,37
1048,Exit short,2026-07-13 19:36,TSL,3997.18,1,4000.04,462.36,0.07,0,691.92,0.11,-169.75,-0.03,38868.07,3.89,5
1048,Entry short,2026-07-13 19:31,M1 scalp down,4000.04,1,4000.04,462.36,0.07,0,691.92,0.11,-169.75,-0.03,38868.07,3.89,5
1049,Exit short,2026-07-13 20:03,SL,4003.68,1,3998.93,-767.9,-0.12,0,323.33,0.05,-767.9,-0.12,38100.17,3.81,16
1049,Entry short,2026-07-13 19:47,M1 scalp down,3998.93,1,3998.93,-767.9,-0.12,0,323.33,0.05,-767.9,-0.12,38100.17,3.81,16
1050,Exit short,2026-07-13 22:00,SL,4003.24,1,3999.67,-579.88,-0.09,0,412.24,0.06,-579.88,-0.09,37520.29,3.75,31
1050,Entry short,2026-07-13 20:29,M1 scalp down,3999.67,1,3999.67,-579.88,-0.09,0,412.24,0.06,-579.88,-0.09,37520.29,3.75,31
1051,Exit long,2026-07-14 17:25,TSL,4060.52,1,4058.35,352.48,0.05,0,514.91,0.08,-630.23,-0.10,37872.77,3.79,13
1051,Entry long,2026-07-14 17:12,M1 scalp up,4058.35,1,4058.35,352.48,0.05,0,514.91,0.08,-630.23,-0.10,37872.77,3.79,13
1052,Exit long,2026-07-14 18:25,SL,4056.64,1,4060.9,-691.96,-0.10,0,475.92,0.07,-691.96,-0.10,37180.81,3.72,43
1052,Entry long,2026-07-14 17:42,M1 scalp up,4060.9,1,4060.9,-691.96,-0.10,0,475.92,0.07,-691.96,-0.10,37180.81,3.72,43
1053,Exit long,2026-07-14 20:33,SL,4051.39,1,4054.48,-501.91,-0.08,0,173.8,0.03,-501.91,-0.08,36678.9,3.67,21
1053,Entry long,2026-07-14 20:12,M1 scalp up,4054.48,1,4054.48,-501.91,-0.08,0,173.8,0.03,-501.91,-0.08,36678.9,3.67,21
1054,Exit long,2026-07-15 22:01,TSL,4063.81,1,4060.28,572.47,0.09,0,806,0.12,-113.57,-0.02,37251.38,3.73,26
1054,Entry long,2026-07-15 20:35,M1 scalp up,4060.28,1,4060.28,572.47,0.09,0,806,0.12,-113.57,-0.02,37251.38,3.73,26
1055,Exit short,2026-07-16 17:26,TSL,3983.73,1,3988.4,757.35,0.12,0,922.77,0.14,-45.41,-0.01,38008.73,3.80,4
1055,Entry short,2026-07-16 17:22,M1 scalp down,3988.4,1,3988.4,757.35,0.12,0,922.77,0.14,-45.41,-0.01,38008.73,3.80,4
1056,Exit short,2026-07-16 22:03,SL,3979.13,1,3975.3,-621.92,-0.10,0,316.24,0.05,-621.92,-0.10,37386.81,3.74,36
1056,Entry short,2026-07-16 20:27,M1 scalp down,3975.3,1,3975.3,-621.92,-0.10,0,316.24,0.05,-621.92,-0.10,37386.81,3.74,36
1057,Exit long,2026-07-17 17:02,TSL,4018.24,1,4015.85,388.09,0.06,0,550.48,0.08,-185.12,-0.03,37774.89,3.78,4
1057,Entry long,2026-07-17 16:58,M1 scalp up,4015.85,1,4015.85,388.09,0.06,0,550.48,0.08,-185.12,-0.03,37774.89,3.78,4
1058,Exit long,2026-07-17 17:41,SL,4010.25,1,4014.65,-714.48,-0.11,0,211.1,0.03,-714.48,-0.11,37060.41,3.71,28
1058,Entry long,2026-07-17 17:13,M1 scalp up,4014.65,1,4014.65,-714.48,-0.11,0,211.1,0.03,-714.48,-0.11,37060.41,3.71,28
1059,Exit long,2026-07-17 18:30,TSL,4014.87,1,4010.55,701.49,0.11,0,893.1,0.14,-470.91,-0.07,37761.91,3.78,47
1059,Entry long,2026-07-17 17:43,M1 scalp up,4010.55,1,4010.55,701.49,0.11,0,893.1,0.14,-470.91,-0.07,37761.91,3.78,47
1060,Exit short,2026-07-17 19:45,SL,4010.92,1,4007.08,-623.55,-0.10,0,212.72,0.03,-623.55,-0.10,37138.36,3.71,13
1060,Entry short,2026-07-17 19:32,M1 scalp down,4007.08,1,4007.08,-623.55,-0.10,0,212.72,0.03,-623.55,-0.10,37138.36,3.71,13
1061,Exit long,2026-07-17 20:20,SL,4008.97,1,4013.19,-685.25,-0.11,0,84.44,0.01,-685.25,-0.11,36453.11,3.65,14
1061,Entry long,2026-07-17 20:06,M1 scalp up,4013.19,1,4013.19,-685.25,-0.11,0,84.44,0.01,-685.25,-0.11,36453.11,3.65,14
1062,Exit long,2026-07-17 20:46,TSL,4014.94,1,4009.87,823.28,0.13,0,1031.13,0.16,-211.1,-0.03,37276.38,3.73,23
1062,Entry long,2026-07-17 20:23,M1 scalp up,4009.87,1,4009.87,823.28,0.13,0,1031.13,0.16,-211.1,-0.03,37276.38,3.73,23
1063,Exit long,2026-07-20 16:08,TSL,4017.37,1,4012.91,724.11,0.11,0,886.46,0.14,-277.63,-0.04,38000.49,3.80,10
1063,Entry long,2026-07-20 15:58,M1 scalp up,4012.91,1,4012.91,724.11,0.11,0,886.46,0.14,-277.63,-0.04,38000.49,3.80,10
1064,Exit long,2026-07-20 16:41,SL,4009.02,1,4013.53,-732.23,-0.11,0,144.5,0.02,-732.23,-0.11,37268.27,3.73,27
1064,Entry long,2026-07-20 16:14,M1 scalp up,4013.53,1,4013.53,-732.23,-0.11,0,144.5,0.02,-732.23,-0.11,37268.27,3.73,27
1065,Exit short,2026-07-20 17:52,TSL,4004.85,1,4009.41,740.34,0.11,0,902.7,0.14,-589.35,-0.09,38008.61,3.80,54
1065,Entry short,2026-07-20 16:58,M1 scalp down,4009.41,1,4009.41,740.34,0.11,0,902.7,0.14,-589.35,-0.09,38008.61,3.80,54
1066,Exit short,2026-07-20 22:43,TSL,4004.5,1,4008.05,576.81,0.09,0,833.53,0.13,-448.45,-0.07,38585.42,3.86,86
1066,Entry short,2026-07-20 20:17,M1 scalp down,4008.05,1,4008.05,576.81,0.09,0,833.53,0.13,-448.45,-0.07,38585.42,3.86,86
1067,Exit long,2026-07-21 16:37,SL,4072.56,1,4076.37,-619.05,-0.09,0,289.22,0.04,-619.05,-0.09,37966.36,3.80,16
1067,Entry long,2026-07-21 16:21,M1 scalp up,4076.37,1,4076.37,-619.05,-0.09,0,289.22,0.04,-619.05,-0.09,37966.36,3.80,16
1068,Exit long,2026-07-21 17:03,SL,4069.53,1,4073.51,-646.67,-0.10,0,86.11,0.01,-646.67,-0.10,37319.69,3.73,21
1068,Entry long,2026-07-21 16:42,M1 scalp up,4073.51,1,4073.51,-646.67,-0.10,0,86.11,0.01,-646.67,-0.10,37319.69,3.73,21
1069,Exit long,2026-07-21 17:30,TSL,4071.84,1,4069.55,372.08,0.06,0,534.56,0.08,-90.99,-0.01,37691.77,3.77,13
1069,Entry long,2026-07-21 17:17,M1 scalp up,4069.55,1,4069.55,372.08,0.06,0,534.56,0.08,-90.99,-0.01,37691.77,3.77,13
1070,Exit long,2026-07-21 17:42,SL,4066.99,1,4070,-489.07,-0.07,0,66.62,0.01,-489.07,-0.07,37202.7,3.72,8
1070,Entry long,2026-07-21 17:34,M1 scalp up,4070,1,4070,-489.07,-0.07,0,66.62,0.01,-489.07,-0.07,37202.7,3.72,8
1071,Exit long,2026-07-21 18:15,TSL,4071.4,1,4066.96,721.42,0.11,0,883.9,0.13,-24.37,0.00,37924.12,3.79,29
1071,Entry long,2026-07-21 17:46,M1 scalp up,4066.96,1,4066.96,721.42,0.11,0,883.9,0.13,-24.37,0.00,37924.12,3.79,29
1072,Exit long,2026-07-21 20:03,TSL,4084.5,1,4082.73,287.59,0.04,0,602.8,0.09,-118.61,-0.02,38211.71,3.82,27
1072,Entry long,2026-07-21 19:36,M1 scalp up,4082.73,1,4082.73,287.59,0.04,0,602.8,0.09,-118.61,-0.02,38211.71,3.82,27
1073,Exit long,2026-07-21 20:40,SL,4081.23,1,4084.15,-474.44,-0.07,0,165.73,0.02,-474.44,-0.07,37737.27,3.77,27
1073,Entry long,2026-07-21 20:13,M1 scalp up,4084.15,1,4084.15,-474.44,-0.07,0,165.73,0.02,-474.44,-0.07,37737.27,3.77,27
1074,Exit long,2026-07-21 22:01,TSL,4079.44,1,4077.36,339.35,0.05,0,513.92,0.08,-164.11,-0.02,38076.62,3.81,6
1074,Entry long,2026-07-21 20:55,M1 scalp up,4077.36,1,4077.36,339.35,0.05,0,513.92,0.08,-164.11,-0.02,38076.62,3.81,6
1075,Exit long,2026-07-22 16:17,SL,4151.91,1,4156.77,-792.9,-0.12,0,6.53,0.00,-792.9,-0.12,37283.71,3.73,7
1075,Entry long,2026-07-22 16:10,M1 scalp up,4156.77,1,4156.77,-792.9,-0.12,0,6.53,0.00,-792.9,-0.12,37283.71,3.73,7
1076,Exit long,2026-07-22 16:28,SL,4148.67,1,4153.26,-748.85,-0.11,0,53.84,0.01,-748.85,-0.11,36534.86,3.65,5
1076,Entry long,2026-07-22 16:23,M1 scalp up,4153.26,1,4153.26,-748.85,-0.11,0,53.84,0.01,-748.85,-0.11,36534.86,3.65,5
1077,Exit long,2026-07-22 16:59,TSL,4148.05,1,4145.28,451.92,0.07,0,615.07,0.09,-70.15,-0.01,36986.78,3.70,7
1077,Entry long,2026-07-22 16:52,M1 scalp up,4145.28,1,4145.28,451.92,0.07,0,615.07,0.09,-70.15,-0.01,36986.78,3.70,7
1078,Exit long,2026-07-22 17:38,SL,4140.27,1,4145.15,-796.17,-0.12,0,401.35,0.06,-796.17,-0.12,36190.61,3.62,36
1078,Entry long,2026-07-22 17:02,M1 scalp up,4145.15,1,4145.15,-796.17,-0.12,0,401.35,0.06,-796.17,-0.12,36190.61,3.62,36
1079,Exit long,2026-07-22 19:35,TSL,4135.37,1,4132.9,402.98,0.06,0,566.13,0.08,-29.37,0.00,36593.59,3.66,4
1079,Entry long,2026-07-22 19:31,M1 scalp up,4132.9,1,4132.9,402.98,0.06,0,566.13,0.08,-29.37,0.00,36593.59,3.66,4
1080,Exit long,2026-07-22 19:54,SL,4130.57,1,4134.04,-566.13,-0.08,0,213.73,0.03,-566.13,-0.08,36027.46,3.60,9
1080,Entry long,2026-07-22 19:45,M1 scalp up,4134.04,1,4134.04,-566.13,-0.08,0,213.73,0.03,-566.13,-0.08,36027.46,3.60,9
1081,Exit long,2026-07-22 20:42,SL,4132.06,1,4135.5,-561.23,-0.08,0,3.26,0.00,-561.23,-0.08,35466.23,3.55,8
1081,Entry long,2026-07-22 20:34,M1 scalp up,4135.5,1,4135.5,-561.23,-0.08,0,3.26,0.00,-561.23,-0.08,35466.23,3.55,8
1082,Exit long,2026-07-22 22:00,SL,4121.46,1,4128.77,-1192.54,-0.18,0,233.3,0.03,-1192.54,-0.18,34273.69,3.43,8
1082,Entry long,2026-07-22 20:52,M1 scalp up,4128.77,1,4128.77,-1192.54,-0.18,0,233.3,0.03,-1192.54,-0.18,34273.69,3.43,8
1083,Exit short,2026-07-23 16:20,TSL,4046.86,1,4049.93,500.83,0.08,0,663.97,0.10,-135.4,-0.02,34774.53,3.48,8
1083,Entry short,2026-07-23 16:12,M1 scalp down,4049.93,1,4049.93,500.83,0.08,0,663.97,0.10,-135.4,-0.02,34774.53,3.48,8
1084,Exit short,2026-07-23 16:36,TSL,4049.05,1,4050.44,226.76,0.03,0,513.88,0.08,-150.09,-0.02,35001.29,3.50,13
1084,Entry short,2026-07-23 16:23,M1 scalp down,4050.44,1,4050.44,226.76,0.03,0,513.88,0.08,-150.09,-0.02,35001.29,3.50,13
1085,Exit short,2026-07-23 17:01,SL,4053.98,1,4050.43,-579.14,-0.09,0,396.43,0.06,-579.14,-0.09,34422.15,3.44,15
1085,Entry short,2026-07-23 16:46,M1 scalp down,4050.43,1,4050.43,-579.14,-0.09,0,396.43,0.06,-579.14,-0.09,34422.15,3.44,15
1086,Exit short,2026-07-23 17:10,TSL,4048.09,1,4052.71,753.7,0.11,0,952.73,0.14,-79.94,-0.01,35175.85,3.52,4
1086,Entry short,2026-07-23 17:06,M1 scalp down,4052.71,1,4052.71,753.7,0.11,0,952.73,0.14,-79.94,-0.01,35175.85,3.52,4
1087,Exit short,2026-07-23 17:36,TSL,4045.53,1,4049.37,626.45,0.09,0,789.59,0.12,-76.67,-0.01,35802.3,3.58,12
1087,Entry short,2026-07-23 17:24,M1 scalp down,4049.37,1,4049.37,626.45,0.09,0,789.59,0.12,-76.67,-0.01,35802.3,3.58,12
1088,Exit short,2026-07-24 00:00,TSL,4047.66,1,4049.96,376.81,0.06,0,540.64,0.08,-233.29,-0.04,36179.11,3.62,188
1088,Entry short,2026-07-23 19:52,M1 scalp down,4049.96,1,4049.96,376.81,0.06,0,540.64,0.08,-233.29,-0.04,36179.11,3.62,188
1089,Exit long,2026-07-24 16:30,SL,4070.65,1,4075.35,-770.01,-0.12,0,457.09,0.07,-770.01,-0.12,35409.1,3.54,17
1089,Entry long,2026-07-24 16:13,M1 scalp up,4075.35,1,4075.35,-770.01,-0.12,0,457.09,0.07,-770.01,-0.12,35409.1,3.54,17
1090,Exit long,2026-07-24 16:45,SL,4066.67,1,4071.01,-711.03,-0.11,0,132.7,0.02,-711.03,-0.11,34698.07,3.47,9
1090,Entry long,2026-07-24 16:36,M1 scalp up,4071.01,1,4071.01,-711.03,-0.11,0,132.7,0.02,-711.03,-0.11,34698.07,3.47,9
1091,Exit short,2026-07-24 17:07,TSL,4065.01,1,4067.39,389.92,0.06,0,553.75,0.08,-176.94,-0.03,35087.99,3.51,9
1091,Entry short,2026-07-24 16:58,M1 scalp down,4067.39,1,4067.39,389.92,0.06,0,553.75,0.08,-176.94,-0.03,35087.99,3.51,9
1092,Exit short,2026-07-24 17:55,TSL,4064.07,1,4066.78,443.98,0.07,0,607.81,0.09,-506.24,-0.08,35531.98,3.55,35
1092,Entry short,2026-07-24 17:20,M1 scalp down,4066.78,1,4066.78,443.98,0.07,0,607.81,0.09,-506.24,-0.08,35531.98,3.55,35
1093,Exit short,2026-07-24 19:51,TSL,4054.72,1,4057.28,419.41,0.06,0,583.24,0.09,-27.85,0.00,35951.38,3.60,5
1093,Entry short,2026-07-24 19:46,M1 scalp down,4057.28,1,4057.28,419.41,0.06,0,583.24,0.09,-27.85,0.00,35951.38,3.60,5
1094,Exit short,2026-07-24 20:35,TSL,4052.26,2,8106.4,308,0.02,0,530.81,0.04,-514.43,-0.04,36259.38,3.63,11
1094,Entry short,2026-07-24 20:24,M1 scalp down,4053.2,2,8106.4,308,0.02,0,530.81,0.04,-514.43,-0.04,36259.38,3.63,11
1095,Exit short,2026-07-24 20:56,TSL,4052.82,2,8108.72,504.6,0.04,0,668.43,0.05,-652.05,-0.05,36763.98,3.68,16
1095,Entry short,2026-07-24 20:40,M1 scalp down,4054.36,2,8108.72,504.6,0.04,0,668.43,0.05,-652.05,-0.05,36763.98,3.68,16
1096,Exit short,2026-07-27 16:07,SL,4081.04,1,4076.09,-810.93,-0.12,0,245.74,0.04,-810.93,-0.12,35953.06,3.60,22
1096,Entry short,2026-07-27 15:45,M1 scalp down,4076.09,1,4076.09,-810.93,-0.12,0,245.74,0.04,-810.93,-0.12,35953.06,3.60,22
1097,Exit long,2026-07-27 17:03,SL,4076.38,1,4080.86,-733.93,-0.11,0,13.11,0.00,-733.93,-0.11,35219.13,3.52,2
1097,Entry long,2026-07-27 17:01,M1 scalp up,4080.86,1,4080.86,-733.93,-0.11,0,13.11,0.00,-733.93,-0.11,35219.13,3.52,2
1098,Exit short,2026-07-27 17:36,TSL,4073.28,1,4075.36,340.75,0.05,0,520.96,0.08,-240.82,-0.04,35559.88,3.56,7
1098,Entry short,2026-07-27 17:29,M1 scalp down,4075.36,1,4075.36,340.75,0.05,0,520.96,0.08,-240.82,-0.04,35559.88,3.56,7
1099,Exit short,2026-07-27 18:03,SL,4078.76,1,4074.8,-648.74,-0.10,0,103.21,0.02,-648.74,-0.10,34911.13,3.49,16
1099,Entry short,2026-07-27 17:47,M1 scalp down,4074.8,1,4074.8,-648.74,-0.10,0,103.21,0.02,-648.74,-0.10,34911.13,3.49,16
1100,Exit long,2026-07-27 20:03,SL,4082.37,1,4086,-594.68,-0.09,0,32.76,0.00,-594.68,-0.09,34316.45,3.43,6
1100,Entry long,2026-07-27 19:57,M1 scalp up,4086,1,4086,-594.68,-0.09,0,32.76,0.00,-594.68,-0.09,34316.45,3.43,6
1101,Exit long,2026-07-27 20:29,SL,4078.98,1,4081.98,-491.47,-0.07,0,63.89,0.01,-491.47,-0.07,33824.98,3.38,16
1101,Entry long,2026-07-27 20:13,M1 scalp up,4081.98,1,4081.98,-491.47,-0.07,0,63.89,0.01,-491.47,-0.07,33824.98,3.38,16
1102,Exit short,2026-07-28 16:28,TSL,4043.69,1,4045.66,322.52,0.05,0,504.25,0.08,-55.66,-0.01,34147.51,3.41,16
1102,Entry short,2026-07-28 16:12,M1 scalp down,4045.66,1,4045.66,322.52,0.05,0,504.25,0.08,-55.66,-0.01,34147.51,3.41,16
